timestamp,task_type,cpu_load,battery,temperature,humidity,ozone_level
2025-10-18T16:05:55.217162+04:00,Environmental Controls,18.62508114361273,69.71515921972502,22.19319613576224,40.945589608781795,0.017956688947642754
2025-10-18T16:05:55.217261+04:00,Environmental Controls,94.52888432191976,25.833272740961085,45.76562413317776,39.59458215044232,0.03604603099556716
2025-10-18T16:05:55.217360+04:00,Data Encryption,82.18398989200513,69.18516030703091,35.511686228239554,39.074733734613936,0.03538450622974309
2025-10-18T16:05:55.217460+04:00,Automated Provisioning,64.0882725458011,32.54156367450257,36.604107210594705,38.213749290464825,0.033779042856213665
2025-10-18T16:05:55.217559+04:00,Disaster Recovery,39.756664654047434,68.05930258275083,25.061618422564365,39.928993340913856,0.02389869915353838
2025-10-18T16:05:55.217658+04:00,Environmental Controls,33.86565080747275,12.188436978830845,26.799066548236514,35.44340417541837,0.019042381315612568
2025-10-18T16:05:55.217754+04:00,Vulnerability Management,91.01110699703602,39.767527420346234,44.754580345260365,47.44614570741089,0.04503601587646835
2025-10-18T16:05:55.217854+04:00,Preventive Maintenance,16.404431760520897,37.512731735846366,19.95130960280281,31.075516471964335,0.003330988287217125
2025-10-18T16:05:55.217951+04:00,Secure Data Disposal,89.57315580366638,72.64268170074757,39.071641867339416,39.93787735680062,0.03764057227082755
2025-10-18T16:05:55.218052+04:00,MLOps,94.15457725886237,22.60756137128716,48.100464058254744,40.6999183728895,0.04260860896596097
2025-10-18T16:05:55.218150+04:00,Capacity Planning,70.25743473736009,59.753797921711694,37.234247717232336,38.012603244952054,0.022618139139956507
2025-10-18T16:05:55.218249+04:00,Workload Management,83.70114707930881,92.19164973008242,36.9212745233965,54.53789166639917,0.03796479667725848
2025-10-18T16:05:55.218357+04:00,Asset Management,77.64237690206859,90.10048076358096,36.55379627462368,38.81156561340587,0.025788871104584703
2025-10-18T16:05:55.218485+04:00,Disaster Recovery,47.27030045653739,70.48235217656794,25.30602984465959,36.88604813251944,0.022117282071010682
2025-10-18T16:05:55.218586+04:00,Secure Data Disposal,79.92104765607095,42.41715772701366,40.92588582772856,40.30580270924417,0.028587590407174752
2025-10-18T16:05:55.218684+04:00,Power/Cooling Optimization,92.04640558321543,51.15386454523557,41.71573159627741,43.07640157784835,0.04593277062220588
2025-10-18T16:05:55.218782+04:00,Data Encryption,71.71776336642623,97.82668715162812,30.254187431854838,35.98768293425121,0.032447600583775
2025-10-18T16:05:55.218882+04:00,Incident Management,43.899776622807536,49.016866382266784,26.55314857729338,39.36083711126138,0.032076388371974095
2025-10-18T16:05:55.218979+04:00,Preventive Maintenance,24.73001720602189,24.079333840397744,23.65624044233728,34.630269509933434,0.009357868625933949
2025-10-18T16:05:55.219076+04:00,Environmental Controls,25.54360975412112,94.11525976057388,18.79368044766347,43.994543781472494,0.013725073374441977
2025-10-18T16:05:55.219173+04:00,Real-time Monitoring,31.057134107598383,42.03754107861354,28.96063494870872,34.49541458107051,0.028677168634641037
2025-10-18T16:05:55.219270+04:00,Environmental Controls,78.58760304931626,41.16738889804607,43.685766338906674,38.4219098817146,0.03195430367695788
2025-10-18T16:05:55.219367+04:00,Secure Data Disposal,63.19809283571009,55.28226327220789,34.48041952475325,40.29884897349298,0.03350811872551211
2025-10-18T16:05:55.219468+04:00,Redundancy Validation,62.34734897314267,94.95024441046814,31.554051815680474,42.576447150718664,0.032449733076764416
2025-10-18T16:05:55.219565+04:00,Preventive Maintenance,48.951495691778916,59.105511038434145,32.392811261730586,37.39506983599285,0.02762703473995656
2025-10-18T16:05:55.219664+04:00,Preventive Maintenance,65.37620560791197,28.601592388907086,34.986545126523815,35.8695660350471,0.02752031727632143
2025-10-18T16:05:55.219765+04:00,Workload Management,68.05557574039034,16.40697836142061,38.55313733281186,40.280877893670066,0.02809402397889226
2025-10-18T16:05:55.219865+04:00,Disaster Recovery,32.159034900051765,54.64337088640656,22.097450594169167,39.92748703928265,0.021890953840275555
2025-10-18T16:05:55.219962+04:00,Redundancy Validation,25.08236122127644,77.55532764767725,19.611712234279594,31.022987668716155,0.011421857844973658
2025-10-18T16:05:55.220062+04:00,Network Security,59.34624104923234,88.04049464887498,25.93169261248435,41.425857647378905,0.03352572999214312
2025-10-18T16:05:55.220159+04:00,Real-time Monitoring,18.76552885105427,91.229761601161,18.222411812777114,40.35447738662646,0.015734677863480078
2025-10-18T16:05:55.220257+04:00,Automation,86.11947442217703,45.02815108607468,40.79094629346856,39.024070947796304,0.04539743052585296
2025-10-18T16:05:55.220354+04:00,AI Predictive Maintenance,34.922915594335485,39.57980908329243,28.649347935065236,38.945614634098376,0.024435188148115322
2025-10-18T16:05:55.220485+04:00,Environmental Controls,77.11754213753709,18.208549274382133,39.91611455763908,38.595730538735395,0.02268517389810973
2025-10-18T16:05:55.220589+04:00,Capacity Planning,69.99567612968903,97.17867495767214,34.821698376272934,44.525454243683974,0.033479024005036086
2025-10-18T16:05:55.220686+04:00,Incident Management,18.595427470437173,17.569612550349767,22.955060172291056,33.34949155714361,0.01837417425420379
2025-10-18T16:05:55.220783+04:00,AI Predictive Maintenance,53.63272433885339,30.990526518207503,34.73584783269622,40.09487614933663,0.027277243559765713
2025-10-18T16:05:55.220881+04:00,Security Analytics,30.118241462976695,91.69243357136916,16.379658587332575,40.80487968098874,0.01821614612157817
2025-10-18T16:05:55.220978+04:00,Power/Cooling Optimization,57.46436122754343,48.17998083222786,36.14286639327857,37.24846243813682,0.027216494223311547
2025-10-18T16:05:55.221075+04:00,Security Analytics,20.09952288278611,20.577362209939437,26.514397095803716,35.351409703167704,0.01849328928383786
2025-10-18T16:05:55.221174+04:00,Incident Management,17.04576234393511,57.55331091674883,19.53614362376914,38.65869168022914,0.013681996122350935
2025-10-18T16:05:55.221270+04:00,Automation,92.43970027014932,13.884392075551851,46.48277620252737,42.888702549867915,0.04010004701968261
2025-10-18T16:05:55.221367+04:00,Workload Management,24.128311712286497,29.51281959278421,24.39591271028467,31.196763156783938,0.024867643299940102
2025-10-18T16:05:55.221463+04:00,Capacity Planning,33.88187111533958,95.53703356689029,20.388994106653822,41.09396616932178,0.012900314039240067
2025-10-18T16:05:55.221559+04:00,Redundancy Validation,49.41436441989848,41.80170052234475,32.212152095563404,34.754123483445994,0.025576278258350585
2025-10-18T16:05:55.221657+04:00,Vulnerability Management,32.09573834261233,50.791676214594794,28.00504913619274,31.271353551743893,0.016397224006279954
2025-10-18T16:05:55.221760+04:00,Real-time Monitoring,79.91566564846936,95.48199219627317,33.61939056121966,44.99155522424899,0.04135799282168895
2025-10-18T16:05:55.221858+04:00,Disaster Recovery,17.033615703001022,88.89953373332135,13.756669802548519,36.71709301744794,0.02210806795016397
2025-10-18T16:05:55.221966+04:00,Workload Management,93.91847099177028,23.537520199317537,44.926933229083055,35.42931952187027,0.04494490316835815
2025-10-18T16:05:55.222064+04:00,Incident Management,81.25793990044671,52.18238438154732,35.97028821439054,38.93678814026072,0.034403600468724926
2025-10-18T16:05:55.222161+04:00,AI Predictive Maintenance,71.72027174610709,78.13730818382103,33.79631189297951,37.02672672497724,0.028329903863452736
2025-10-18T16:05:55.222258+04:00,Vulnerability Management,20.978550287877074,95.86459245328501,13.969925609950907,38.49756008137757,0.02159579915691546
2025-10-18T16:05:55.222357+04:00,Data Encryption,11.88570307257564,54.83486679813036,21.16496623579602,37.756703393124944,0.013107880618523504
2025-10-18T16:05:55.222455+04:00,Workload Management,82.43542752707592,59.6716154897037,40.81662640225657,41.725387924717225,0.029628712021811998
2025-10-18T16:05:55.222577+04:00,MLOps,45.74554118653138,80.62014375498786,25.123459104602723,42.054430542901784,0.026349720919414153
2025-10-18T16:05:55.222684+04:00,Network Security,21.59157542487543,11.309019910109374,27.463419610150865,27.44839007872367,0.010561180064133754
2025-10-18T16:05:55.222783+04:00,Disaster Recovery,39.60171469698053,56.25905402438297,22.17614465113566,35.312980682788954,0.028552742613414835
2025-10-18T16:05:55.222880+04:00,Secure Data Disposal,83.30091524347334,95.45685612918778,32.03782408141291,42.93629123411687,0.03691060181773853
2025-10-18T16:05:55.222977+04:00,Disaster Recovery,37.9438868744382,67.00607688850532,24.617168877292745,36.775958612214716,0.021006647788555845
2025-10-18T16:05:55.223074+04:00,Environmental Controls,22.91172894854502,22.49444553844691,22.421570321024593,34.87891499654673,0.020610358842622516
2025-10-18T16:05:55.223171+04:00,Real-time Monitoring,53.79506466345792,97.57993143430939,25.799141639544356,36.161508678610296,0.02865905369749005
2025-10-18T16:05:55.223268+04:00,AI Predictive Maintenance,39.332023364902874,41.285729303441514,27.772719217399022,34.531568545498125,0.011070323210221151
2025-10-18T16:05:55.223370+04:00,Asset Management,40.962938189086415,55.30755437693712,27.784008520615203,36.55582300031593,0.02249955186543557
2025-10-18T16:05:55.223469+04:00,MLOps,63.371533106727156,17.35831287539847,37.050972545096634,36.54216015584298,0.03208229343223527
2025-10-18T16:05:55.223567+04:00,Security Analytics,27.794692483620377,43.34248925122438,25.519174240058284,42.06901894112505,0.016784786422000143
2025-10-18T16:05:55.223665+04:00,Asset Management,49.31545087131757,77.2723844320381,28.220510744302995,39.72891477236427,0.04018903930367146
2025-10-18T16:05:55.223761+04:00,Automation,83.71327339135148,41.87320037138129,43.16581180313647,37.85124671435943,0.03398023488091431
2025-10-18T16:05:55.223857+04:00,AI Predictive Maintenance,25.494129670456434,60.75685828169527,18.451541244202062,36.20732427013363,0.015899320096352667
2025-10-18T16:05:55.223953+04:00,Secure Data Disposal,77.07955528162375,54.85979790361515,33.41648775182525,40.68305034628598,0.02881744557784581
2025-10-18T16:05:55.224052+04:00,Disaster Recovery,57.40809260578718,62.78818911946832,26.92847282706378,42.08258723325638,0.03077969910771029
2025-10-18T16:05:55.224149+04:00,Disaster Recovery,30.770018214495636,54.842292806404615,23.168020289442843,37.30885093866419,0.018259748523178517
2025-10-18T16:05:55.224248+04:00,Physical Access Control,41.0553296722949,53.90288207278641,28.52127910336646,37.23628925172519,0.03129242168488329
2025-10-18T16:05:55.224347+04:00,Disaster Recovery,57.32484590618403,61.44514205229099,30.903924273563764,41.603778114398004,0.02338877919321611
2025-10-18T16:05:55.224443+04:00,Physical Access Control,92.27949565285991,73.98572309530735,41.566440400225545,40.48288333608046,0.046918750353095985
2025-10-18T16:05:55.224567+04:00,Asset Management,34.53359702542174,62.31143992803511,24.660845653531876,36.37069230300198,0.014304998108814238
2025-10-18T16:05:55.224664+04:00,Capacity Planning,60.4800632924214,43.23074333589065,37.95503265764012,32.37472562492442,0.021142941232658745
2025-10-18T16:05:55.224770+04:00,Data Encryption,78.83932789764397,32.917658928738746,40.819357404885594,42.84880305068666,0.03750998911579987
2025-10-18T16:05:55.224875+04:00,Capacity Planning,50.21912708941084,64.54916929502548,28.18440694351037,38.72797139088453,0.027323317836918097
2025-10-18T16:05:55.224977+04:00,Workload Management,20.5652639962713,75.77807276832799,19.879377125457225,36.10519940046223,0.015391193021920994
2025-10-18T16:05:55.225073+04:00,Data Encryption,80.37497541008682,77.54517322887821,37.3902247572936,43.34123712680012,0.03124372362148522
2025-10-18T16:05:55.225170+04:00,Asset Management,54.46056110537514,42.29474357111523,30.747205425359915,36.75018333306066,0.031076253019919585
2025-10-18T16:05:55.225267+04:00,Data Encryption,48.41563111041834,74.24042093697933,27.601028223922853,40.970790056469156,0.012892930765626616
2025-10-18T16:05:55.225365+04:00,Preventive Maintenance,29.73807908747947,90.96171159471116,22.84685900300178,40.010110232033966,0.007865747181204417
2025-10-18T16:05:55.225461+04:00,Data Encryption,29.46715822860769,58.8564379552068,19.21980002032341,33.59516355975475,0.02342100379660541
2025-10-18T16:05:55.225557+04:00,Security Analytics,77.49214108797516,65.80654803356622,38.84771334642322,43.9373075343546,0.033657916682156536
2025-10-18T16:05:55.225655+04:00,Redundancy Validation,94.80387235352669,77.71628080349404,42.60968918153605,45.5285204229491,0.03668053810453963
2025-10-18T16:05:55.225752+04:00,Disaster Recovery,74.8089882879587,88.90890730855745,32.70116328720817,45.03896402699744,0.029892614492113875
2025-10-18T16:05:55.225849+04:00,MLOps,81.94844479743405,21.47397960987842,45.01108540594156,37.93463078550041,0.032447493726982836
2025-10-18T16:05:55.225948+04:00,Power/Cooling Optimization,75.60996835085083,11.098276508624007,40.467871307698836,42.107226350323536,0.04267957653650427
2025-10-18T16:05:55.226047+04:00,Capacity Planning,60.91749600607275,84.41189450281705,29.610114310350884,41.29161442096027,0.02624052763246142
2025-10-18T16:05:55.226144+04:00,Asset Management,62.270772367975624,92.06671679586682,26.570151943864207,43.43396018658045,0.023998661622909
2025-10-18T16:05:55.226243+04:00,Capacity Planning,89.23005401110706,60.861986523028804,41.64483601450266,42.637756800099545,0.03281664392610556
2025-10-18T16:05:55.226339+04:00,Vulnerability Management,46.05110706070281,76.27998120622506,27.13027071186033,35.45029530560579,0.023186397517712603
2025-10-18T16:05:55.226435+04:00,Asset Management,25.83727475700026,85.37417101022429,16.743876539002823,33.55436855171497,0.020440012219134857
2025-10-18T16:05:55.226547+04:00,MLOps,14.654739299872663,40.16775174813108,17.66222358602457,30.43754839161332,0.006122138430632952
2025-10-18T16:05:55.226647+04:00,Capacity Planning,88.45161970287121,51.91301100869319,43.02523931049517,41.32533736066256,0.03431808644843492
2025-10-18T16:05:55.226743+04:00,Automated Provisioning,31.099247634357912,61.98687586823925,23.29639862237351,39.32574699218354,0.01583869414873061
2025-10-18T16:05:55.226839+04:00,Capacity Planning,63.742464473160084,11.178501092950027,35.970504891562236,38.483179427907885,0.025127186487821696
2025-10-18T16:05:55.226948+04:00,Data Encryption,52.68657587815562,63.58465155880394,29.118436291466903,38.4896780414946,0.02568534732789667
2025-10-18T16:05:55.227053+04:00,Automated Provisioning,39.6978949191933,52.14086455972414,23.827864874861806,40.97300198646282,0.023424896806260885
2025-10-18T16:05:55.227159+04:00,Preventive Maintenance,75.9198474190759,50.795995127322485,40.02935637284073,32.17887507309467,0.038233488485335074
2025-10-18T16:05:55.227256+04:00,Workload Management,52.24601564980617,78.88206529596165,27.18832258174865,37.02127522317284,0.026222467890880813
2025-10-18T16:05:55.227354+04:00,Secure Data Disposal,33.013297217202066,67.95995889151142,22.740120965191515,35.613654752596766,0.019556040050595566
2025-10-18T16:05:55.227450+04:00,Workload Management,83.6944696009795,46.71860458283602,37.191433161614746,41.72834224607116,0.03523619756234101
2025-10-18T16:05:55.227545+04:00,Data Encryption,18.849229468688776,81.99244768358705,14.633823011436359,37.48597788931013,0.01038847523738165
2025-10-18T16:05:55.227644+04:00,MLOps,71.26911318639307,82.47834706221145,33.15890026268702,41.43553453362623,0.022914403082368973
2025-10-18T16:05:55.227739+04:00,Workload Management,11.105163498412562,17.695767776902127,19.76090650145927,32.97370380541272,0.007075981167597254
2025-10-18T16:05:55.227835+04:00,Workload Management,85.87709544154286,83.56992055645968,34.923134114918646,40.31728934481273,0.042341961173873656
2025-10-18T16:05:55.227931+04:00,Power/Cooling Optimization,80.60563305804622,41.067293039314805,36.56874651960595,38.23199633273845,0.04043994727441299
2025-10-18T16:05:55.228027+04:00,Power/Cooling Optimization,28.65839463188149,97.7092538678983,18.116528347481168,38.52372186033104,0.020019881335412146
2025-10-18T16:05:55.228125+04:00,Incident Management,51.206161207779424,56.12118902937294,29.826832490098322,40.535896892931824,0.030647473029115368
2025-10-18T16:05:55.228221+04:00,Network Security,28.531964136997352,68.05487509923965,19.66511223837548,35.58875600899819,0.020046124135348318
2025-10-18T16:05:55.228318+04:00,AI Predictive Maintenance,11.563207506534672,92.28689259044491,15.485872655843753,36.35820114546876,0.008577098363885241
2025-10-18T16:05:55.228413+04:00,Physical Access Control,15.709908992835357,46.472327922491985,23.687640438265294,33.832061013412726,0.010218973156638285
2025-10-18T16:05:55.228524+04:00,Data Encryption,31.31210614773581,66.97882570217028,20.876481479123772,44.76243770706065,0.018315204209814456
2025-10-18T16:05:55.228623+04:00,Incident Management,45.59549461582621,44.48246754245477,27.980764475111023,36.861945989337855,0.026266943487093478
2025-10-18T16:05:55.228719+04:00,Automated Provisioning,17.67864164909667,79.38873329819306,15.913231538602762,38.2105469945917,0.014680523588011652
2025-10-18T16:05:55.228818+04:00,Network Security,61.884396695676394,95.43761173519891,30.06130228788299,40.60534998828462,0.02831627584957004
2025-10-18T16:05:55.228919+04:00,Redundancy Validation,55.88663620719644,24.581249010242615,32.06963610508125,37.525725341263765,0.0279293726517279
2025-10-18T16:05:55.229025+04:00,Automation,23.147131975075077,66.09992958144917,16.09543189830032,34.56711375565935,0.011714576248237029
2025-10-18T16:05:55.229121+04:00,Capacity Planning,60.854314952793146,51.3713361485018,29.558047504566797,41.6111664531751,0.025283971745146832
2025-10-18T16:05:55.229226+04:00,Incident Management,21.629583628111718,95.52136184387221,14.298043125771482,36.260290797978755,0.021811718478567013
2025-10-18T16:05:55.229324+04:00,Data Encryption,64.31069775341226,78.31322609849649,31.70109805394816,42.859823395467515,0.036133135863235744
2025-10-18T16:05:55.229423+04:00,Data Encryption,31.221780753030806,54.04824672788264,24.820945991386147,36.44765347318655,0.020724428411886108
2025-10-18T16:05:55.229519+04:00,Network Security,12.8854081797929,72.76782405221559,14.035342897075692,36.26685121514132,0.012799260574108913
2025-10-18T16:05:55.229616+04:00,Workload Management,45.84982607709357,81.58076541631877,28.3101380458631,30.52654940298137,0.030494226729773255
2025-10-18T16:05:55.231806+04:00,Real-time Monitoring,57.65756149029869,53.29556954596778,34.562523722218074,38.66950819891102,0.032363848627366375
2025-10-18T16:05:55.232096+04:00,Power/Cooling Optimization,58.65635955184458,82.35792814608078,33.44590789637344,41.439057678177264,0.028323389064258575
2025-10-18T16:05:55.232205+04:00,Automation,62.34837099549589,30.96635272782704,39.03502400751047,39.92335350655728,0.028939597364267492
2025-10-18T16:05:55.232466+04:00,Real-time Monitoring,15.952524988535037,10.853689026564826,23.651834034120142,30.472264952795463,0.0067587125406377
2025-10-18T16:05:55.232580+04:00,Secure Data Disposal,17.79444348447156,40.27334174455798,22.44670581842821,39.006299721908434,0.016180713842416393
2025-10-18T16:05:55.232684+04:00,Incident Management,19.390299616168548,41.91599418766989,19.613258679916584,30.882093797515786,0.006148698379312763
2025-10-18T16:05:55.232784+04:00,Redundancy Validation,28.551580468530453,95.49650655552028,16.601031821714358,40.58295057005881,0.01749552991943159
2025-10-18T16:05:55.232884+04:00,Asset Management,61.067867947586834,91.33515704577434,28.88846636018118,38.69530441269439,0.025938471879429215
2025-10-18T16:05:55.232983+04:00,Automated Provisioning,53.57852343640323,30.760283054598283,34.192140808391756,35.343265543645565,0.02307893504812429
2025-10-18T16:05:55.233081+04:00,Incident Management,91.36797235358267,84.35851262145692,40.005086149902645,46.937268754084315,0.03789311802376867
2025-10-18T16:05:55.233180+04:00,Security Analytics,94.567164924947,25.650572429753858,42.80541841186162,45.00075785795195,0.035516418008736714
2025-10-18T16:05:55.233278+04:00,Incident Management,23.08115203888768,83.42498124915559,17.171426014091185,34.36850407756721,0.02871122743682985
2025-10-18T16:05:55.233376+04:00,Asset Management,83.11077939552352,51.168888799633656,41.692021541826975,36.38803345589132,0.03135295321498708
2025-10-18T16:05:55.233472+04:00,Vulnerability Management,13.772016400325125,86.6974180012307,15.323818089982012,35.14933654728329,0.01475737840541198
2025-10-18T16:05:55.233569+04:00,Disaster Recovery,44.71852311100939,43.54196653110826,29.52065063406795,39.301253147333895,0.01866213797627618
2025-10-18T16:05:55.233694+04:00,Workload Management,16.888928352150074,29.81648817548302,21.04980709002438,33.85108109890586,0.014984564025281262
2025-10-18T16:05:55.233797+04:00,Automated Provisioning,80.09788210363767,41.30282871119738,42.27586830686773,42.12060411480257,0.04326290125977146
2025-10-18T16:05:55.233904+04:00,Automation,72.38234311106464,56.91342809623734,35.266774356621596,41.72424377841405,0.030383515272512103
2025-10-18T16:05:55.234003+04:00,Automation,81.14613291091213,72.77243155023552,36.52932460147548,44.77879734293874,0.042002283879478214
2025-10-18T16:05:55.234101+04:00,Physical Access Control,26.0838308817255,89.34734194933151,18.807172082999468,38.7439201291257,0.01511565364257491
2025-10-18T16:05:55.234198+04:00,Network Security,23.6645911641062,83.6170321707156,20.015456224033844,36.633545193750855,0.02349163666226835
2025-10-18T16:05:55.234310+04:00,Network Security,26.41629348991991,17.56884020211862,27.473073414283068,27.84243340318603,0.016509343040799703
2025-10-18T16:05:55.234410+04:00,Automation,76.2868585878472,19.628257494426258,39.159177144496674,39.3582497846383,0.040773323975171534
2025-10-18T16:05:55.234507+04:00,Disaster Recovery,39.059134113288316,66.93597038205533,25.37523485556198,38.47824897556388,0.02078587826217104
2025-10-18T16:05:55.234603+04:00,Incident Management,75.53366486523151,73.77148041423663,34.473619771531695,39.15567561756506,0.03245224897185683
2025-10-18T16:05:55.234709+04:00,Workload Management,84.08062852295198,97.61400722596572,36.19699236786515,41.71134705165462,0.03456899652189061
2025-10-18T16:05:55.234806+04:00,Automated Provisioning,31.463243723512488,10.092653186107006,24.359227317192037,33.31198168605234,0.013314297866108986
2025-10-18T16:05:55.234902+04:00,Redundancy Validation,46.2254106900577,50.62483218967079,29.685168888156895,35.64762000543147,0.018761459121363743
2025-10-18T16:05:55.234998+04:00,Disaster Recovery,75.68993630142838,30.704831472829053,41.053210637744314,40.39675593678554,0.03392351921107034
2025-10-18T16:05:55.235094+04:00,AI Predictive Maintenance,64.27470555144727,45.78349581665149,36.499839161289714,38.096943840683316,0.025728052013377977
2025-10-18T16:05:55.235190+04:00,Incident Management,65.39168015695023,43.1673709351385,33.96252479134593,38.451083027274244,0.035203983205025706
2025-10-18T16:05:55.235291+04:00,Data Encryption,23.53588775373748,28.333112434864677,27.48049402603414,26.326359437421377,0.019629942291448974
2025-10-18T16:05:55.235386+04:00,Real-time Monitoring,25.76400434751562,51.588756168909455,22.056705070525673,30.877461645189147,0.020760026757311964
2025-10-18T16:05:55.235482+04:00,Vulnerability Management,27.044601769528622,54.24350920672932,22.94523844000723,33.37348066486469,0.022316598275802204
2025-10-18T16:05:55.235578+04:00,Capacity Planning,93.66986962924683,23.46225784008092,44.44948714616118,46.42856775706511,0.03617565957947652
2025-10-18T16:05:55.235674+04:00,Workload Management,50.7948009509555,64.00184933073734,30.885298397144236,34.99868572344223,0.027099097240752455
2025-10-18T16:05:55.235770+04:00,Data Encryption,71.56425119074501,77.42454751911548,34.68456493317563,40.05758385817165,0.031707293116295256
2025-10-18T16:05:55.235876+04:00,Security Analytics,39.41140824981136,79.82242622136604,25.887462262181256,38.20701935213073,0.014896563146594745
2025-10-18T16:05:55.235972+04:00,Physical Access Control,58.24097210223244,72.05184722235391,28.052467881741716,37.71315260199255,0.030335205537450522
2025-10-18T16:05:55.236077+04:00,Power/Cooling Optimization,18.88826642842402,67.2787224589273,22.56256793090422,36.32653995186407,0.017632795685445596
2025-10-18T16:05:55.236173+04:00,Security Analytics,38.85326636613851,83.3342602371861,24.685444046837517,42.00422184537614,0.022643977933303555
2025-10-18T16:05:55.236285+04:00,Real-time Monitoring,13.464099017860185,24.75995328905475,24.93453097929091,31.203521233657213,0.022700305967786296
2025-10-18T16:05:55.236384+04:00,Automation,62.33807186509064,39.6115694033196,36.890430261267156,43.22894636289128,0.02768126865462189
2025-10-18T16:05:55.236480+04:00,Automated Provisioning,23.742166252478228,11.87750253623843,23.312457601769395,36.56342661055481,0.014674152503101917
2025-10-18T16:05:55.236578+04:00,Secure Data Disposal,44.277215695525705,29.850501243009095,36.4862126155987,31.886190355971227,0.02143231155589076
